BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_Match_With_Handicap_By_Games7,HB_(Visitor)(+2.5),2.375,2022-11-22 18:54:41.980241
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Sets,Under_2.5,1.44,2022-11-22 18:54:42.350043
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Sets,Over_2.5,2.55,2022-11-22 18:54:42.595293
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games2,Under_20.5,2.11,2022-11-22 18:54:45.429515
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games2,Over_20.5,1.63,2022-11-22 18:54:47.173191
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games0,Under_21,2,2022-11-22 18:54:47.406161
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games0,Over_21,1.72,2022-11-22 18:54:47.654711
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games,Under_21.5,1.89,2022-11-22 18:54:47.905208
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games,Over_21.5,1.85,2022-11-22 18:54:48.198114
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games1,Under_22,1.76,2022-11-22 18:54:48.475866
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games1,Over_22,1.95,2022-11-22 18:54:48.737129
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games3,Under_22.5,1.65,2022-11-22 18:54:48.977356
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games3,Over_22.5,2.08,2022-11-22 18:54:49.200672
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games_Odd_Or_Even,odd,1.84,2022-11-22 18:54:49.480109
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Games_Odd_Or_Even,even,1.84,2022-11-22 18:54:49.672570
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Tie-breaks,Under_0.5,1.43,2022-11-22 18:54:50.054968
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Total_Tie-breaks,Over_0.5,2.58,2022-11-22 18:54:51.222635
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",First_Team_Total_Games,Under_12.5,1.89,2022-11-22 18:54:52.128237
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",First_Team_Total_Games,Over_12.5,1.79,2022-11-22 18:54:53.064747
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Second_Team_Total_Games0,Under_10.5,1.85,2022-11-22 18:54:53.410434
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Second_Team_Total_Games0,Over_10.5,1.833,2022-11-22 18:54:53.618192
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",1st_Set_Result,RN_(Local),1.43,2022-11-22 18:54:53.902138
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",1st_Set_Result,RN_(Visitor),2.58,2022-11-22 18:54:54.111041
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_1st_Set_With_Handicap,HB_(Local)(-1.5),1.666,2022-11-22 18:54:54.480300
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+1.5),2.05,2022-11-22 18:54:54.805606
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",1st_Set_Total_Games,Under_9.5,1.75,2022-11-22 18:54:55.164335
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",1st_Set_Total_Games,Over_9.5,1.94,2022-11-22 18:54:55.360065
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",1st_Set_Total_Games_Odd_or_Even,odd,1.86,2022-11-22 18:54:55.554549
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",1st_Set_Total_Games_Odd_or_Even,even,1.82,2022-11-22 18:54:55.744798
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",First_Team_1st_Set_Games_To_Win0,Under_4.5,3.56,2022-11-22 18:54:56.058015
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",First_Team_1st_Set_Games_To_Win0,Over_4.5,1.24,2022-11-22 18:54:56.283324
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",First_Team_1st_Set_Games_To_Win,Under_5.5,3.14,2022-11-22 18:54:56.495618
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",First_Team_1st_Set_Games_To_Win,Over_5.5,1.3,2022-11-22 18:54:56.709438
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Second_Team_1st_Set_Games_To_Win,Under_4.5,1.84,2022-11-22 18:54:57.011671
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Second_Team_1st_Set_Games_To_Win,Over_4.5,1.84,2022-11-22 18:54:57.197060
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Second_Team_1st_Set_Games_To_Win0,Under_5.5,1.666,2022-11-22 18:54:57.392873
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",Second_Team_1st_Set_Games_To_Win0,Over_5.5,2.05,2022-11-22 18:54:57.616442
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",2nd_Set_Result,RN_(Local),1.39,2022-11-22 18:54:57.940704
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",2nd_Set_Result,RN_(Visitor),2.72,2022-11-22 18:54:58.130663
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_2nd_Set_With_Handicap,HB_(Local)(-1.5),1.59,2022-11-22 18:54:58.439361
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(+1.5),2.15,2022-11-22 18:54:58.675582
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",2nd_Set_Total_Games,Under_9.5,1.78,2022-11-22 18:54:58.936467
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",2nd_Set_Total_Games,Over_9.5,1.88,2022-11-22 18:54:59.102826
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",2nd_Set_Total_Games_Odd_or_Even,odd,1.89,2022-11-22 18:54:59.260564
Marathonbet,Tennis,"Uchida, Kaichi vs Hazawa, Shinji","Uchida, Kaichi","Hazawa, Shinji",2nd_Set_Total_Games_Odd_or_Even,even,1.79,2022-11-22 18:54:59.425653
Marathonbet,Tennis,F.Alcantara / S.Watanabe vs S.Hazawa / J.Trotter,F.Alcantara / S.Watanabe,S.Hazawa / J.Trotter,Match_Result,1,1.65,2022-11-22 18:55:04.671134
Marathonbet,Tennis,F.Alcantara / S.Watanabe vs S.Hazawa / J.Trotter,F.Alcantara / S.Watanabe,S.Hazawa / J.Trotter,Match_Result,3,2.13,2022-11-22 18:55:04.723614
Marathonbet,Tennis,A.Kadhe / R.Ramanathan vs T.Matsui / K.Uesugi,A.Kadhe / R.Ramanathan,T.Matsui / K.Uesugi,Match_Result,1,1.41,2022-11-22 18:55:11.188630
Marathonbet,Tennis,A.Kadhe / R.Ramanathan vs T.Matsui / K.Uesugi,A.Kadhe / R.Ramanathan,T.Matsui / K.Uesugi,Match_Result,3,2.73,2022-11-22 18:55:11.244941
Marathonbet,Tennis,Y.Hsu / Y.Shimizu vs S.Mochizuki / T.Yuzuki,Y.Hsu / Y.Shimizu,S.Mochizuki / T.Yuzuki,Match_Result,1,1.28,2022-11-22 18:55:21.443802
Marathonbet,Tennis,Y.Hsu / Y.Shimizu vs S.Mochizuki / T.Yuzuki,Y.Hsu / Y.Shimizu,S.Mochizuki / T.Yuzuki,Match_Result,3,3.4,2022-11-22 18:55:21.492214
Marathonbet,Tennis,T.Huang / R.Kawakami vs Y.Chung / K.Uchida,T.Huang / R.Kawakami,Y.Chung / K.Uchida,Match_Result,1,3.2,2022-11-22 18:55:27.207583
Marathonbet,Tennis,T.Huang / R.Kawakami vs Y.Chung / K.Uchida,T.Huang / R.Kawakami,Y.Chung / K.Uchida,Match_Result,3,1.31,2022-11-22 18:55:27.251203
Marathonbet,Tennis,Y.Mochizuki / M.Ochi vs C.Sinclair / J.Taylor,Y.Mochizuki / M.Ochi,C.Sinclair / J.Taylor,Match_Result,1,1.47,2022-11-22 18:55:33.219468
Marathonbet,Tennis,Y.Mochizuki / M.Ochi vs C.Sinclair / J.Taylor,Y.Mochizuki / M.Ochi,C.Sinclair / J.Taylor,Match_Result,3,2.53,2022-11-22 18:55:33.259817
Marathonbet,Tennis,F.Astete / M.Gómez Pezuela Cano vs L.Blatter / J.Estévez,F.Astete / M.Gómez Pezuela Cano,L.Blatter / J.Estévez,Match_Result,1,1.36,2022-11-22 18:55:37.816782
Marathonbet,Tennis,F.Astete / M.Gómez Pezuela Cano vs L.Blatter / J.Estévez,F.Astete / M.Gómez Pezuela Cano,L.Blatter / J.Estévez,Match_Result,3,2.94,2022-11-22 18:55:37.863235
Marathonbet,Tennis,L.Giovannini / T.Rossini vs E.Ceinos / C.Markus,L.Giovannini / T.Rossini,E.Ceinos / C.Markus,Match_Result,1,1.49,2022-11-22 18:55:45.007352
Marathonbet,Tennis,L.Giovannini / T.Rossini vs E.Ceinos / C.Markus,L.Giovannini / T.Rossini,E.Ceinos / C.Markus,Match_Result,3,2.47,2022-11-22 18:55:45.035311
Marathonbet,Tennis,L.Ayala / C.Di Génova vs I.Sposetti / T.Tirunelveli,L.Ayala / C.Di Génova,I.Sposetti / T.Tirunelveli,Match_Result,1,1.39,2022-11-22 18:55:51.597457
Marathonbet,Tennis,L.Ayala / C.Di Génova vs I.Sposetti / T.Tirunelveli,L.Ayala / C.Di Génova,I.Sposetti / T.Tirunelveli,Match_Result,3,2.81,2022-11-22 18:55:51.635244
Marathonbet,Tennis,R.Merlo / J.Zehnder vs A.Candiotto / A.Iamachkine,R.Merlo / J.Zehnder,A.Candiotto / A.Iamachkine,Match_Result,1,6.4,2022-11-22 18:55:57.136239
Marathonbet,Tennis,R.Merlo / J.Zehnder vs A.Candiotto / A.Iamachkine,R.Merlo / J.Zehnder,A.Candiotto / A.Iamachkine,Match_Result,3,1.087,2022-11-22 18:55:57.184406
Marathonbet,Tennis,"Pham, Derek vs Whitehouse, Mark","Pham, Derek","Whitehouse, Mark",Match_Result,1,8.8,2022-11-22 18:56:02.892084
Marathonbet,Tennis,"Pham, Derek vs Whitehouse, Mark","Pham, Derek","Whitehouse, Mark",Match_Result,3,1.04,2022-11-22 18:56:02.939947
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Match_Result,1,1.41,2022-11-22 18:56:08.880981
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Match_Result,3,2.73,2022-11-22 18:56:08.934830
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),2.05,2022-11-22 18:56:09.218070
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),1.65,2022-11-22 18:56:09.360452
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.143,2022-11-22 18:56:09.496616
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),4.6,2022-11-22 18:56:09.640484
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_Match_With_Handicap_By_Games,HB_(Local)(-3.5),1.81,2022-11-22 18:56:09.840425
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(+3.5),1.89,2022-11-22 18:56:09.972122
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Sets,Under_2.5,1.45,2022-11-22 18:56:10.176732
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Sets,Over_2.5,2.48,2022-11-22 18:56:10.287366
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games0,Under_21,1.9,2022-11-22 18:56:10.482023
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games0,Over_21,1.77,2022-11-22 18:56:10.592522
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games,Under_21.5,1.82,2022-11-22 18:56:10.697326
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games,Over_21.5,1.88,2022-11-22 18:56:10.801406
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games1,Under_22,1.69,2022-11-22 18:56:10.911911
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games1,Over_22,2,2022-11-22 18:56:11.012609
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 18:56:11.126100
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:56:11.226575
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",1st_Set_Result,RN_(Local),1.51,2022-11-22 18:56:11.407594
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",1st_Set_Result,RN_(Visitor),2.32,2022-11-22 18:56:11.523352
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_1st_Set_With_Handicap,HB_(Local)(-1.5),1.7,2022-11-22 18:56:11.737004
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+1.5),1.98,2022-11-22 18:56:11.881198
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",1st_Set_Total_Games,Under_9.5,1.63,2022-11-22 18:56:12.287429
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",1st_Set_Total_Games,Over_9.5,2.09,2022-11-22 18:56:12.429743
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",First_Team_1st_Set_Games_To_Win,Under_5.5,2.71,2022-11-22 18:56:12.651545
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",First_Team_1st_Set_Games_To_Win,Over_5.5,1.38,2022-11-22 18:56:12.774526
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Second_Team_1st_Set_Games_To_Win,Under_4.5,1.87,2022-11-22 18:56:12.967832
Marathonbet,Tennis,"Jasika, Omar vs Ellis, Blake","Jasika, Omar","Ellis, Blake",Second_Team_1st_Set_Games_To_Win,Over_4.5,1.79,2022-11-22 18:56:13.082601
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Match_Result,1,1.14,2022-11-22 18:56:27.134777
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Match_Result,3,5.05,2022-11-22 18:56:27.176030
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),1.51,2022-11-22 18:56:27.440807
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),2.32,2022-11-22 18:56:27.555272
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.022,2022-11-22 18:56:27.687405
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),8.7,2022-11-22 18:56:27.808732
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_Match_With_Handicap_By_Games,HB_(Local)(-5.5),1.9,2022-11-22 18:56:28.027868
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(+5.5),1.8,2022-11-22 18:56:28.164157
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Sets,Under_2.5,1.31,2022-11-22 18:56:28.323037
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Sets,Over_2.5,3.04,2022-11-22 18:56:28.410496
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games1,Under_19,2.07,2022-11-22 18:56:28.573815
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games1,Over_19,1.64,2022-11-22 18:56:28.675552
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games,Under_19.5,1.92,2022-11-22 18:56:28.773160
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games,Over_19.5,1.79,2022-11-22 18:56:28.878617
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games0,Under_20,1.78,2022-11-22 18:56:28.993680
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games0,Over_20,1.88,2022-11-22 18:56:29.093597
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 18:56:29.190056
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:56:29.610803
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",1st_Set_Result,RN_(Local),1.26,2022-11-22 18:56:29.777682
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",1st_Set_Result,RN_(Visitor),3.34,2022-11-22 18:56:29.886681
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_1st_Set_With_Handicap,HB_(Local)(-2.5),1.87,2022-11-22 18:56:30.108703
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",To_Win_1st_Set_With_Handicap,HB_(Visitor)(+2.5),1.79,2022-11-22 18:56:30.243841
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",1st_Set_Total_Games,Under_8.5,2.3,2022-11-22 18:56:30.415765
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",1st_Set_Total_Games,Over_8.5,1.52,2022-11-22 18:56:30.515073
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",First_Team_1st_Set_Games_To_Win,Under_5.5,3.94,2022-11-22 18:56:30.688595
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",First_Team_1st_Set_Games_To_Win,Over_5.5,1.191,2022-11-22 18:56:30.794044
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Second_Team_1st_Set_Games_To_Win,Under_3.5,1.87,2022-11-22 18:56:30.988912
Marathonbet,Tennis,"Kelly, Dayne vs Cavrak, Ken","Kelly, Dayne","Cavrak, Ken",Second_Team_1st_Set_Games_To_Win,Over_3.5,1.79,2022-11-22 18:56:31.108455
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Match_Result,1,4.9,2022-11-22 18:56:37.559801
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Match_Result,3,1.149,2022-11-22 18:56:37.613261
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),8.2,2022-11-22 18:56:38.027351
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.029,2022-11-22 18:56:38.294782
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),2.3,2022-11-22 18:56:38.732210
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),1.52,2022-11-22 18:56:39.160016
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(+5.5),1.95,2022-11-22 18:56:39.486019
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(-5.5),1.76,2022-11-22 18:56:39.688242
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Sets,Under_2.5,1.3,2022-11-22 18:56:39.944969
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Sets,Over_2.5,3.08,2022-11-22 18:56:40.127141
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games1,Under_19,1.85,2022-11-22 18:56:40.404115
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games1,Over_19,1.81,2022-11-22 18:56:40.523683
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games,Under_19.5,1.75,2022-11-22 18:56:40.641634
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games,Over_19.5,1.96,2022-11-22 18:56:40.761914
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games0,Under_20,1.63,2022-11-22 18:56:40.940995
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games0,Over_20,2.09,2022-11-22 18:56:41.091369
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 18:56:41.227629
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:56:41.360241
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",1st_Set_Result,RN_(Local),3.28,2022-11-22 18:56:41.578493
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",1st_Set_Result,RN_(Visitor),1.27,2022-11-22 18:56:41.703722
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_1st_Set_With_Handicap,HB_(Local)(+2.5),1.9,2022-11-22 18:56:41.954314
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-2.5),1.77,2022-11-22 18:56:42.108791
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",1st_Set_Total_Games,Under_8.5,2.04,2022-11-22 18:56:42.343194
Marathonbet,Tennis,"Puttergill, Calum vs Saville, Luke","Puttergill, Calum","Saville, Luke",1st_Set_Total_Games,Over_8.5,1.66,2022-11-22 18:56:42.461440
